created at 2024/01/12 11:46:57
発電所ID,発電所名,状態・故障信号ID,状態・故障信号名,状態・故障種別
S003,山鹿ソーラーパークB発電所,ANN_5001_0,PCS1-1_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5002_0,PCS1-2_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5003_0,PCS1-3_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5004_0,PCS1-4_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5005_0,PCS1-5_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5006_0,PCS1-6_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5007_0,PCS1-7_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5008_0,PCS1-8_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5009_0,PCS1-9_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5010_0,PCS1-10_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5011_0,PCS1-11_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5012_0,PCS1-12_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5013_0,PCS1-13_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5014_0,PCS2-1_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5015_0,PCS2-2_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5016_0,PCS2-3_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5017_0,PCS2-4_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5018_0,PCS2-5_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5019_0,PCS2-6_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_5020_0,PCS2-7_通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_2077_0,PCS2-8_インバータ回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_2078_0,PCS2-8_残留電流異常,high
S003,山鹿ソーラーパークB発電所,ANN_2079_0,PCS2-8_筐体内部過熱,high
S003,山鹿ソーラーパークB発電所,ANN_2080_0,PCS2-8_SPI通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_2081_0,PCS2-8_低絶縁抵抗,high
S003,山鹿ソーラーパークB発電所,ANN_2082_0,PCS2-8_直流回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_2083_0,PCS2-8_高DC入力電圧,high
S003,山鹿ソーラーパークB発電所,ANN_2084_0,PCS2-8_補助電源異常,high
S003,山鹿ソーラーパークB発電所,ANN_2085_0,PCS2-8_系統電圧異常,high
S003,山鹿ソーラーパークB発電所,ANN_2086_0,PCS2-8_周波数異常,high
S003,山鹿ソーラーパークB発電所,ANN_2087_0,PCS2-8_接地異常,high
S003,山鹿ソーラーパークB発電所,ANN_2088_0,PCS2-9_インバータ回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_2089_0,PCS2-9_残留電流異常,high
S003,山鹿ソーラーパークB発電所,ANN_2090_0,PCS2-9_筐体内部過熱,high
S003,山鹿ソーラーパークB発電所,ANN_2091_0,PCS2-9_SPI通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_2092_0,PCS2-9_低絶縁抵抗,high
S003,山鹿ソーラーパークB発電所,ANN_2093_0,PCS2-9_直流回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_2094_0,PCS2-9_高DC入力電圧,high
S003,山鹿ソーラーパークB発電所,ANN_2095_0,PCS2-9_補助電源異常,high
S003,山鹿ソーラーパークB発電所,ANN_2096_0,PCS2-9_系統電圧異常,high
S003,山鹿ソーラーパークB発電所,ANN_2097_0,PCS2-9_周波数異常,high
S003,山鹿ソーラーパークB発電所,ANN_2098_0,PCS2-9_接地異常,high
S003,山鹿ソーラーパークB発電所,ANN_2099_0,PCS2-10_インバータ回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_2100_0,PCS2-10_残留電流異常,high
S003,山鹿ソーラーパークB発電所,ANN_2101_0,PCS2-10_筐体内部過熱,high
S003,山鹿ソーラーパークB発電所,ANN_2102_0,PCS2-10_SPI通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_2103_0,PCS2-10_低絶縁抵抗,high
S003,山鹿ソーラーパークB発電所,ANN_2104_0,PCS2-10_直流回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_2105_0,PCS2-10_高DC入力電圧,high
S003,山鹿ソーラーパークB発電所,ANN_2106_0,PCS2-10_補助電源異常,high
S003,山鹿ソーラーパークB発電所,ANN_2107_0,PCS2-10_系統電圧異常,high
S003,山鹿ソーラーパークB発電所,ANN_2108_0,PCS2-10_周波数異常,high
S003,山鹿ソーラーパークB発電所,ANN_2109_0,PCS2-10_接地異常,high
S003,山鹿ソーラーパークB発電所,ANN_2110_0,PCS2-11_インバータ回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_2111_0,PCS2-11_残留電流異常,high
S003,山鹿ソーラーパークB発電所,ANN_2112_0,PCS2-11_筐体内部過熱,high
S003,山鹿ソーラーパークB発電所,ANN_2113_0,PCS2-11_SPI通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_2114_0,PCS2-11_低絶縁抵抗,high
S003,山鹿ソーラーパークB発電所,ANN_2115_0,PCS2-11_直流回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_2116_0,PCS2-11_高DC入力電圧,high
S003,山鹿ソーラーパークB発電所,ANN_2117_0,PCS2-11_補助電源異常,high
S003,山鹿ソーラーパークB発電所,ANN_2118_0,PCS2-11_系統電圧異常,high
S003,山鹿ソーラーパークB発電所,ANN_2119_0,PCS2-11_周波数異常,high
S003,山鹿ソーラーパークB発電所,ANN_2120_0,PCS2-11_接地異常,high
S003,山鹿ソーラーパークB発電所,ANN_2121_0,PCS2-12_インバータ回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_2122_0,PCS2-12_残留電流異常,high
S003,山鹿ソーラーパークB発電所,ANN_2123_0,PCS2-12_筐体内部過熱,high
S003,山鹿ソーラーパークB発電所,ANN_2124_0,PCS2-12_SPI通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_2125_0,PCS2-12_低絶縁抵抗,high
S003,山鹿ソーラーパークB発電所,ANN_2126_0,PCS2-12_直流回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_2127_0,PCS2-12_高DC入力電圧,high
S003,山鹿ソーラーパークB発電所,ANN_2128_0,PCS2-12_補助電源異常,high
S003,山鹿ソーラーパークB発電所,ANN_2129_0,PCS2-12_系統電圧異常,high
S003,山鹿ソーラーパークB発電所,ANN_2130_0,PCS2-12_周波数異常,high
S003,山鹿ソーラーパークB発電所,ANN_2131_0,PCS2-12_接地異常,high
S003,山鹿ソーラーパークB発電所,ANN_2132_0,PCS2-13_インバータ回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_2133_0,PCS2-13_残留電流異常,high
S003,山鹿ソーラーパークB発電所,ANN_2134_0,PCS2-13_筐体内部過熱,high
S003,山鹿ソーラーパークB発電所,ANN_2135_0,PCS2-13_SPI通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_2136_0,PCS2-13_低絶縁抵抗,high
S003,山鹿ソーラーパークB発電所,ANN_2137_0,PCS2-13_直流回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_2138_0,PCS2-13_高DC入力電圧,high
S003,山鹿ソーラーパークB発電所,ANN_2139_0,PCS2-13_補助電源異常,high
S003,山鹿ソーラーパークB発電所,ANN_2140_0,PCS2-13_系統電圧異常,high
S003,山鹿ソーラーパークB発電所,ANN_2141_0,PCS2-13_周波数異常,high
S003,山鹿ソーラーパークB発電所,ANN_2142_0,PCS2-13_接地異常,high
S003,山鹿ソーラーパークB発電所,ANN_2143_0,PCS2-14_インバータ回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_2144_0,PCS2-14_残留電流異常,high
S003,山鹿ソーラーパークB発電所,ANN_2145_0,PCS2-14_筐体内部過熱,high
S003,山鹿ソーラーパークB発電所,ANN_2146_0,PCS2-14_SPI通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_2147_0,PCS2-14_低絶縁抵抗,high
S003,山鹿ソーラーパークB発電所,ANN_2148_0,PCS2-14_直流回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_2149_0,PCS2-14_高DC入力電圧,high
S003,山鹿ソーラーパークB発電所,ANN_2150_0,PCS2-14_補助電源異常,high
S003,山鹿ソーラーパークB発電所,ANN_2151_0,PCS2-14_系統電圧異常,high
S003,山鹿ソーラーパークB発電所,ANN_2152_0,PCS2-14_周波数異常,high
S003,山鹿ソーラーパークB発電所,ANN_2153_0,PCS2-14_接地異常,high
S003,山鹿ソーラーパークB発電所,ANN_2154_0,PCS2-15_インバータ回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_2155_0,PCS2-15_残留電流異常,high
S003,山鹿ソーラーパークB発電所,ANN_2156_0,PCS2-15_筐体内部過熱,high
S003,山鹿ソーラーパークB発電所,ANN_2157_0,PCS2-15_SPI通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_2158_0,PCS2-15_低絶縁抵抗,high
S003,山鹿ソーラーパークB発電所,ANN_2159_0,PCS2-15_直流回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_2160_0,PCS2-15_高DC入力電圧,high
S003,山鹿ソーラーパークB発電所,ANN_2161_0,PCS2-15_補助電源異常,high
S003,山鹿ソーラーパークB発電所,ANN_2162_0,PCS2-15_系統電圧異常,high
S003,山鹿ソーラーパークB発電所,ANN_2163_0,PCS2-15_周波数異常,high
S003,山鹿ソーラーパークB発電所,ANN_2164_0,PCS2-15_接地異常,high
S003,山鹿ソーラーパークB発電所,ANN_2165_0,PCS2-16_インバータ回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_2166_0,PCS2-16_残留電流異常,high
S003,山鹿ソーラーパークB発電所,ANN_2167_0,PCS2-16_筐体内部過熱,high
S003,山鹿ソーラーパークB発電所,ANN_2168_0,PCS2-16_SPI通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_2169_0,PCS2-16_低絶縁抵抗,high
S003,山鹿ソーラーパークB発電所,ANN_2170_0,PCS2-16_直流回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_2171_0,PCS2-16_高DC入力電圧,high
S003,山鹿ソーラーパークB発電所,ANN_2172_0,PCS2-16_補助電源異常,high
S003,山鹿ソーラーパークB発電所,ANN_2173_0,PCS2-16_系統電圧異常,high
S003,山鹿ソーラーパークB発電所,ANN_2174_0,PCS2-16_周波数異常,high
S003,山鹿ソーラーパークB発電所,ANN_2175_0,PCS2-16_接地異常,high
S003,山鹿ソーラーパークB発電所,ANN_228_0,PCS2-8_連系中,status
S003,山鹿ソーラーパークB発電所,ANN_229_0,PCS2-8_停止中,status
S003,山鹿ソーラーパークB発電所,ANN_230_0,PCS2-8_システム障害,high
S003,山鹿ソーラーパークB発電所,ANN_231_0,PCS2-8_ロック解除中,status
S003,山鹿ソーラーパークB発電所,ANN_232_0,PCS2-9_連系中,status
S003,山鹿ソーラーパークB発電所,ANN_233_0,PCS2-9_停止中,status
S003,山鹿ソーラーパークB発電所,ANN_234_0,PCS2-9_システム障害,high
S003,山鹿ソーラーパークB発電所,ANN_235_0,PCS2-9_ロック解除中,status
S003,山鹿ソーラーパークB発電所,ANN_236_0,PCS2-10_連系中,status
S003,山鹿ソーラーパークB発電所,ANN_237_0,PCS2-10_停止中,status
S003,山鹿ソーラーパークB発電所,ANN_238_0,PCS2-10_システム障害,high
S003,山鹿ソーラーパークB発電所,ANN_239_0,PCS2-10_ロック解除中,status
S003,山鹿ソーラーパークB発電所,ANN_240_0,PCS2-11_連系中,status
S003,山鹿ソーラーパークB発電所,ANN_241_0,PCS2-11_停止中,status
S003,山鹿ソーラーパークB発電所,ANN_242_0,PCS2-11_システム障害,high
S003,山鹿ソーラーパークB発電所,ANN_243_0,PCS2-11_ロック解除中,status
S003,山鹿ソーラーパークB発電所,ANN_244_0,PCS2-12_連系中,status
S003,山鹿ソーラーパークB発電所,ANN_245_0,PCS2-12_停止中,status
S003,山鹿ソーラーパークB発電所,ANN_246_0,PCS2-12_システム障害,high
S003,山鹿ソーラーパークB発電所,ANN_247_0,PCS2-12_ロック解除中,status
S003,山鹿ソーラーパークB発電所,ANN_248_0,PCS2-13_連系中,status
S003,山鹿ソーラーパークB発電所,ANN_249_0,PCS2-13_停止中,status
S003,山鹿ソーラーパークB発電所,ANN_250_0,PCS2-13_システム障害,high
S003,山鹿ソーラーパークB発電所,ANN_251_0,PCS2-13_ロック解除中,status
S003,山鹿ソーラーパークB発電所,ANN_252_0,PCS2-14_連系中,status
S003,山鹿ソーラーパークB発電所,ANN_253_0,PCS2-14_停止中,status
S003,山鹿ソーラーパークB発電所,ANN_254_0,PCS2-14_システム障害,high
S003,山鹿ソーラーパークB発電所,ANN_255_0,PCS2-14_ロック解除中,status
S003,山鹿ソーラーパークB発電所,ANN_256_0,PCS2-15_連系中,status
S003,山鹿ソーラーパークB発電所,ANN_257_0,PCS2-15_停止中,status
S003,山鹿ソーラーパークB発電所,ANN_258_0,PCS2-15_システム障害,high
S003,山鹿ソーラーパークB発電所,ANN_259_0,PCS2-15_ロック解除中,status
S003,山鹿ソーラーパークB発電所,ANN_260_0,PCS2-16_連系中,status
S003,山鹿ソーラーパークB発電所,ANN_261_0,PCS2-16_停止中,status
S003,山鹿ソーラーパークB発電所,ANN_262_0,PCS2-16_システム障害,high
S003,山鹿ソーラーパークB発電所,ANN_263_0,PCS2-16_ロック解除中,status
S003,山鹿ソーラーパークB発電所,ANN_3000_0,PCS3-1_インバータ回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3001_0,PCS3-1_残留電流異常,high
S003,山鹿ソーラーパークB発電所,ANN_3002_0,PCS3-1_筐体内部過熱,high
S003,山鹿ソーラーパークB発電所,ANN_3003_0,PCS3-1_SPI通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_3004_0,PCS3-1_低絶縁抵抗,high
S003,山鹿ソーラーパークB発電所,ANN_3005_0,PCS3-1_直流回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3006_0,PCS3-1_高DC入力電圧,high
S003,山鹿ソーラーパークB発電所,ANN_3007_0,PCS3-1_補助電源異常,high
S003,山鹿ソーラーパークB発電所,ANN_3008_0,PCS3-1_系統電圧異常,high
S003,山鹿ソーラーパークB発電所,ANN_3009_0,PCS3-1_周波数異常,high
S003,山鹿ソーラーパークB発電所,ANN_300_0,PCS3-1_連系中,status
S003,山鹿ソーラーパークB発電所,ANN_3010_0,PCS3-1_接地異常,high
S003,山鹿ソーラーパークB発電所,ANN_3011_0,PCS3-2_インバータ回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3012_0,PCS3-2_残留電流異常,high
S003,山鹿ソーラーパークB発電所,ANN_3013_0,PCS3-2_筐体内部過熱,high
S003,山鹿ソーラーパークB発電所,ANN_3014_0,PCS3-2_SPI通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_3015_0,PCS3-2_低絶縁抵抗,high
S003,山鹿ソーラーパークB発電所,ANN_3016_0,PCS3-2_直流回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3017_0,PCS3-2_高DC入力電圧,high
S003,山鹿ソーラーパークB発電所,ANN_3018_0,PCS3-2_補助電源異常,high
S003,山鹿ソーラーパークB発電所,ANN_3019_0,PCS3-2_系統電圧異常,high
S003,山鹿ソーラーパークB発電所,ANN_301_0,PCS3-1_停止中,status
S003,山鹿ソーラーパークB発電所,ANN_3020_0,PCS3-2_周波数異常,high
S003,山鹿ソーラーパークB発電所,ANN_3021_0,PCS3-2_接地異常,high
S003,山鹿ソーラーパークB発電所,ANN_3022_0,PCS3-3_インバータ回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3023_0,PCS3-3_残留電流異常,high
S003,山鹿ソーラーパークB発電所,ANN_3024_0,PCS3-3_筐体内部過熱,high
S003,山鹿ソーラーパークB発電所,ANN_3025_0,PCS3-3_SPI通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_3026_0,PCS3-3_低絶縁抵抗,high
S003,山鹿ソーラーパークB発電所,ANN_3027_0,PCS3-3_直流回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3028_0,PCS3-3_高DC入力電圧,high
S003,山鹿ソーラーパークB発電所,ANN_3029_0,PCS3-3_補助電源異常,high
S003,山鹿ソーラーパークB発電所,ANN_302_0,PCS3-1_システム障害,high
S003,山鹿ソーラーパークB発電所,ANN_3030_0,PCS3-3_系統電圧異常,high
S003,山鹿ソーラーパークB発電所,ANN_3031_0,PCS3-3_周波数異常,high
S003,山鹿ソーラーパークB発電所,ANN_3032_0,PCS3-3_接地異常,high
S003,山鹿ソーラーパークB発電所,ANN_3033_0,PCS3-4_インバータ回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3034_0,PCS3-4_残留電流異常,high
S003,山鹿ソーラーパークB発電所,ANN_3035_0,PCS3-4_筐体内部過熱,high
S003,山鹿ソーラーパークB発電所,ANN_3036_0,PCS3-4_SPI通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_3037_0,PCS3-4_低絶縁抵抗,high
S003,山鹿ソーラーパークB発電所,ANN_3038_0,PCS3-4_直流回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3039_0,PCS3-4_高DC入力電圧,high
S003,山鹿ソーラーパークB発電所,ANN_303_0,PCS3-1_ロック中,status
S003,山鹿ソーラーパークB発電所,ANN_3040_0,PCS3-4_補助電源異常,high
S003,山鹿ソーラーパークB発電所,ANN_3041_0,PCS3-4_系統電圧異常,high
S003,山鹿ソーラーパークB発電所,ANN_3042_0,PCS3-4_周波数異常,high
S003,山鹿ソーラーパークB発電所,ANN_3043_0,PCS3-4_接地異常,high
S003,山鹿ソーラーパークB発電所,ANN_3044_0,PCS3-5_インバータ回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3045_0,PCS3-5_残留電流異常,high
S003,山鹿ソーラーパークB発電所,ANN_3046_0,PCS3-5_筐体内部過熱,high
S003,山鹿ソーラーパークB発電所,ANN_3047_0,PCS3-5_SPI通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_3048_0,PCS3-5_低絶縁抵抗,high
S003,山鹿ソーラーパークB発電所,ANN_3049_0,PCS3-5_直流回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_304_0,PCS3-2_連系中,status
S003,山鹿ソーラーパークB発電所,ANN_3050_0,PCS3-5_高DC入力電圧,high
S003,山鹿ソーラーパークB発電所,ANN_3051_0,PCS3-5_補助電源異常,high
S003,山鹿ソーラーパークB発電所,ANN_3052_0,PCS3-5_系統電圧異常,high
S003,山鹿ソーラーパークB発電所,ANN_3053_0,PCS3-5_周波数異常,high
S003,山鹿ソーラーパークB発電所,ANN_3054_0,PCS3-5_接地異常,high
S003,山鹿ソーラーパークB発電所,ANN_3055_0,PCS3-6_インバータ回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3056_0,PCS3-6_残留電流異常,high
S003,山鹿ソーラーパークB発電所,ANN_3057_0,PCS3-6_筐体内部過熱,high
S003,山鹿ソーラーパークB発電所,ANN_3058_0,PCS3-6_SPI通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_3059_0,PCS3-6_低絶縁抵抗,high
S003,山鹿ソーラーパークB発電所,ANN_305_0,PCS3-2_停止中,status
S003,山鹿ソーラーパークB発電所,ANN_3060_0,PCS3-6_直流回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3061_0,PCS3-6_高DC入力電圧,high
S003,山鹿ソーラーパークB発電所,ANN_3062_0,PCS3-6_補助電源異常,high
S003,山鹿ソーラーパークB発電所,ANN_3063_0,PCS3-6_系統電圧異常,high
S003,山鹿ソーラーパークB発電所,ANN_3064_0,PCS3-6_周波数異常,high
S003,山鹿ソーラーパークB発電所,ANN_3065_0,PCS3-6_接地異常,high
S003,山鹿ソーラーパークB発電所,ANN_3066_0,PCS3-7_インバータ回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3067_0,PCS3-7_残留電流異常,high
S003,山鹿ソーラーパークB発電所,ANN_3068_0,PCS3-7_筐体内部過熱,high
S003,山鹿ソーラーパークB発電所,ANN_3069_0,PCS3-7_SPI通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_306_0,PCS3-2_システム障害,high
S003,山鹿ソーラーパークB発電所,ANN_3070_0,PCS3-7_低絶縁抵抗,high
S003,山鹿ソーラーパークB発電所,ANN_3071_0,PCS3-7_直流回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3072_0,PCS3-7_高DC入力電圧,high
S003,山鹿ソーラーパークB発電所,ANN_3073_0,PCS3-7_補助電源異常,high
S003,山鹿ソーラーパークB発電所,ANN_3074_0,PCS3-7_系統電圧異常,high
S003,山鹿ソーラーパークB発電所,ANN_3075_0,PCS3-7_周波数異常,high
S003,山鹿ソーラーパークB発電所,ANN_3076_0,PCS3-7_接地異常,high
S003,山鹿ソーラーパークB発電所,ANN_3077_0,PCS3-8_インバータ回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3078_0,PCS3-8_残留電流異常,high
S003,山鹿ソーラーパークB発電所,ANN_3079_0,PCS3-8_筐体内部過熱,high
S003,山鹿ソーラーパークB発電所,ANN_307_0,PCS3-2_ロック中,status
S003,山鹿ソーラーパークB発電所,ANN_3080_0,PCS3-8_SPI通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_3081_0,PCS3-8_低絶縁抵抗,high
S003,山鹿ソーラーパークB発電所,ANN_3082_0,PCS3-8_直流回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3083_0,PCS3-8_高DC入力電圧,high
S003,山鹿ソーラーパークB発電所,ANN_3084_0,PCS3-8_補助電源異常,high
S003,山鹿ソーラーパークB発電所,ANN_3085_0,PCS3-8_系統電圧異常,high
S003,山鹿ソーラーパークB発電所,ANN_3086_0,PCS3-8_周波数異常,high
S003,山鹿ソーラーパークB発電所,ANN_3087_0,PCS3-8_接地異常,high
S003,山鹿ソーラーパークB発電所,ANN_3088_0,PCS3-9_インバータ回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3089_0,PCS3-9_残留電流異常,high
S003,山鹿ソーラーパークB発電所,ANN_308_0,PCS3-3_連系中,status
S003,山鹿ソーラーパークB発電所,ANN_3090_0,PCS3-9_筐体内部過熱,high
S003,山鹿ソーラーパークB発電所,ANN_3091_0,PCS3-9_SPI通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_3092_0,PCS3-9_低絶縁抵抗,high
S003,山鹿ソーラーパークB発電所,ANN_3093_0,PCS3-9_直流回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3094_0,PCS3-9_高DC入力電圧,high
S003,山鹿ソーラーパークB発電所,ANN_3095_0,PCS3-9_補助電源異常,high
S003,山鹿ソーラーパークB発電所,ANN_3096_0,PCS3-9_系統電圧異常,high
S003,山鹿ソーラーパークB発電所,ANN_3097_0,PCS3-9_周波数異常,high
S003,山鹿ソーラーパークB発電所,ANN_3098_0,PCS3-9_接地異常,high
S003,山鹿ソーラーパークB発電所,ANN_3099_0,PCS3-10_インバータ回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_309_0,PCS3-3_停止中,status
S003,山鹿ソーラーパークB発電所,ANN_3100_0,PCS3-10_残留電流異常,high
S003,山鹿ソーラーパークB発電所,ANN_3101_0,PCS3-10_筐体内部過熱,high
S003,山鹿ソーラーパークB発電所,ANN_3102_0,PCS3-10_SPI通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_3103_0,PCS3-10_低絶縁抵抗,high
S003,山鹿ソーラーパークB発電所,ANN_3104_0,PCS3-10_直流回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3105_0,PCS3-10_高DC入力電圧,high
S003,山鹿ソーラーパークB発電所,ANN_3106_0,PCS3-10_補助電源異常,high
S003,山鹿ソーラーパークB発電所,ANN_3107_0,PCS3-10_系統電圧異常,high
S003,山鹿ソーラーパークB発電所,ANN_3108_0,PCS3-10_周波数異常,high
S003,山鹿ソーラーパークB発電所,ANN_3109_0,PCS3-10_接地異常,high
S003,山鹿ソーラーパークB発電所,ANN_310_0,PCS3-3_システム障害,high
S003,山鹿ソーラーパークB発電所,ANN_3110_0,PCS3-11_インバータ回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3111_0,PCS3-11_残留電流異常,high
S003,山鹿ソーラーパークB発電所,ANN_3112_0,PCS3-11_筐体内部過熱,high
S003,山鹿ソーラーパークB発電所,ANN_3113_0,PCS3-11_SPI通信異常,high
S003,山鹿ソーラーパークB発電所,ANN_3114_0,PCS3-11_低絶縁抵抗,high
S003,山鹿ソーラーパークB発電所,ANN_3115_0,PCS3-11_直流回路異常,high
S003,山鹿ソーラーパークB発電所,ANN_3116_0,PCS3-11_高DC入力電圧,high
S003,山鹿ソーラーパークB発電所,ANN_3117_0,PCS3-11_補助電源異常,high
S003,山鹿ソーラーパークB発電所,ANN_3118_0,PCS3-11_系統電圧異常,high
S003,山鹿ソーラーパークB発電所,ANN_3119_0,PCS3-11_周波数異常,high
S003,山鹿ソーラーパークB発電所,ANN_311_0,PCS3-3_ロック中,status
S003,山鹿ソーラーパークB発電所,ANN_3120_0,PCS3-11_接地異常,high
S003,山鹿ソーラーパークB発電所,ANN_312_0,PCS3-4_連系中,status
S003,山鹿ソーラーパークB発電所,ANN_313_0,PCS3-4_停止中,status
S003,山鹿ソーラーパークB発電所,ANN_314_0,PCS3-4_システム障害,high
S003,山鹿ソーラーパークB発電所,ANN_315_0,PCS3-4_ロック中,status
S003,山鹿ソーラーパークB発電所,ANN_316_0,PCS3-5_連系中,status
S003,山鹿ソーラーパークB発電所,ANN_317_0,PCS3-5_停止中,status
S003,山鹿ソーラーパークB発電所,ANN_318_0,PCS3-5_システム障害,high
S003,山鹿ソーラーパークB発電所,ANN_319_0,PCS3-5_ロック中,status
S003,山鹿ソーラーパークB発電所,ANN_320_0,PCS3-6_連系中,status
S003,山鹿ソーラーパークB発電所,ANN_321_0,PCS3-6_停止中,status
S003,山鹿ソーラーパークB発電所,ANN_322_0,PCS3-6_システム障害,high
S003,山鹿ソーラーパークB発電所,ANN_323_0,PCS3-6_ロック中,status
S003,山鹿ソーラーパークB発電所,ANN_324_0,PCS3-7_連系中,status
S003,山鹿ソーラーパークB発電所,ANN_325_0,PCS3-7_停止中,status
S003,山鹿ソーラーパークB発電所,ANN_326_0,PCS3-7_システム障害,high
S003,山鹿ソーラーパークB発電所,ANN_327_0,PCS3-7_ロック中,status
S003,山鹿ソーラーパークB発電所,ANN_328_0,PCS3-8_連系中,status
S003,山鹿ソーラーパークB発電所,ANN_329_0,PCS3-8_停止中,status
S003,山鹿ソーラーパークB発電所,ANN_330_0,PCS3-8_システム障害,high
S003,山鹿ソーラーパークB発電所,ANN_331_0,PCS3-8_ロック中,status
S003,山鹿ソーラーパークB発電所,ANN_332_0,PCS3-9_連系中,status
S003,山鹿ソーラーパークB発電所,ANN_333_0,PCS3-9_停止中,status
S003,山鹿ソーラーパークB発電所,ANN_334_0,PCS3-9_システム障害,high
S003,山鹿ソーラーパークB発電所,ANN_335_0,PCS3-9_ロック中,status
S003,山鹿ソーラーパークB発電所,ANN_336_0,PCS3-10_連系中,status
S003,山鹿ソーラーパークB発電所,ANN_337_0,PCS3-10_停止中,status
S003,山鹿ソーラーパークB発電所,ANN_338_0,PCS3-10_システム障害,high
S003,山鹿ソーラーパークB発電所,ANN_339_0,PCS3-10_ロック中,status
S003,山鹿ソーラーパークB発電所,ANN_340_0,PCS3-11_連系中,status
S003,山鹿ソーラーパークB発電所,ANN_341_0,PCS3-11_停止中,status
S003,山鹿ソーラーパークB発電所,ANN_342_0,PCS3-11_システム障害,high
S003,山鹿ソーラーパークB発電所,ANN_343_0,PCS3-11_ロック中,status
